j,eta
11.187341772950209,-2.4475067957114884
11.173283654300343,-2.444926930888589
11.159225714112202,-2.4423446381763494
11.145167953210127,-2.439759910342981
11.131110372427456,-2.4371727400811767
11.11705297260647,-2.4345831200101204
11.10299575459851,-2.4319910426748077
11.088938719264133,-2.429396500544769
11.074881867473273,-2.426799486012858
11.060825200105342,-2.4241999913947665
11.046768718049307,-2.4215980089292053
11.032712422203803,-2.4189935307775063
11.018656313477434,-2.416386549019953
11.004600392788587,-2.413777055660386
10.99054466106595,-2.4111650426192486
10.976489119248441,-2.4085505017361375
10.96243376828515,-2.4059334247722814
10.948378609135977,-2.4033138034017747
10.934323642771329,-2.4006916292181404
10.92026887017254,-2.3980668937289353
10.906214292331857,-2.3954395883578634
10.892159910252545,-2.3928097044445513
10.878105724949428,-2.3901772332377575
10.864051737448651,-2.3875421659006344
10.8499979487879,-2.384904493509295
10.835944360016779,-2.3822642070483724
10.821890972196735,-2.3796212974141167
10.807837786401446,-2.376975755410107
10.79378480371683,-2.374327571748974
10.77973202524136,-2.3716767370493925
10.765679452086077,-2.369023241837852
10.751627085375043,-2.366367076543475
10.73757492624524,-2.3637082315017377
10.723522975847047,-2.3610466969489776
10.709471235344173,-2.358382463025794
10.695419705914123,-2.355715519771691
10.681368388748265,-2.353045857126415
10.667317285051931,-2.350373464930612
10.653266396044932,-2.347698332920151
10.639215722961586,-2.345020450728093
10.62516526705101,-2.342339807882505
10.61111502957723,-2.339656393807347
10.597065011819605,-2.3369701978183754
10.583015215073084,-2.334281209121828
10.568965640648212,-2.331589416816923
10.554916289871697,-2.328894809889858
10.540867164086269,-2.326197377218826
10.526818264651645,-2.3234971075618827
10.512769592943993,-2.320793989568257
10.498721150356708,-2.3180880117693214
10.484672938300703,-2.3153791625771327
10.47062495820432,-2.3126674302891574
10.456577211514189,-2.309952803078012
10.442529699695065,-2.307235268997505
10.428482424230536,-2.304514815975041
10.414435386622884,-2.301791431817277
10.400388588393904,-2.2990651042011416
10.386342031084954,-2.2963358206766684
10.372295716257328,-2.2936035686650347
10.358249645492828,-2.290868335453778
10.344203820393785,-2.28813010820034
10.330158242583776,-2.285388873925148
10.31611291370783,-2.2826446195126686
10.302067835432826,-2.2798973317096074
10.288023009447953,-2.2771469971222627
10.273978437465242,-2.2743936022129656
10.25993412121966,-2.2716371333033027
10.245890062469801,-2.268877576568224
10.231846262998603,-2.266114918030253
10.217802724613025,-2.263349143569132
10.203759449145448,-2.260580238906043
10.189716438453507,-2.257808189611223
10.17567369442082,-2.2550329810984255
10.161631218957732,-2.25225459861942
10.147589014001248,-2.249473027270592
10.133547081516168,-2.2466882519817206
10.119505423495625,-2.2439002575142597
10.105464041961099,-2.241109028466939
