r,v,eta,stable
1.0061495665754892,-0.16696719093572907,-5.121813440010262,true
1.0090455923208872,-0.16642468738008584,-5.107825585805816,true
1.0119072187030183,-0.1658920248546017,-5.093834004890484,true
1.0147356209454106,-0.1653688409844755,-5.079838869336451,true
1.0175319094396174,-0.16485479397028083,-5.065840339696914,true
1.0202971346248744,-0.1643495610149232,-5.05183856600571,true
1.0230322914067556,-0.16385283690069927,-5.037833688671248,true
1.0257383231668666,-0.16336433269948897,-5.023825839277816,true
1.0284161254088364,-0.16288377460114642,-5.009815141305524,true
1.0310665490800193,-0.16241090284722046,-4.995801710778583,true
1.0336904036033894,-0.1619454707587265,-4.981785656850257,true
1.0362884596499213,-0.16148724384804408,-4.967767082331788,true
1.038861451678038,-0.16103599900623383,-4.953746084171564,true
1.0414100802635278,-0.16059152375819016,-4.939722753890045,true
1.043935014240694,-0.16015361557880867,-4.925697177975244,true
1.0464368926730163,-0.15972208126422127,-4.911669438242958,true
1.0489163266696344,-0.15929673635279668,-4.897639612165461,true
1.0513739010620733,-0.1588774045912,-4.883607773171889,true
1.0538101759541596,-0.15846391744132288,-4.869573990923193,true
1.0562256881566137,-0.15805611362432165,-4.855538331564205,true
1.0586209525166,-0.15765383869845048,-4.841500857955032,true
1.0609964631514903,-0.15725694466767348,-4.827461629883808,true
1.063352694595127,-0.15686528961838164,-4.813420704262543,true
1.06569010286403,-0.15647873738178286,-4.799378135307675,true
1.0680091264502762,-0.15609715721981055,-4.785333974706716,true
1.0703101872471044,-0.15572042353257987,-4.771288271772263,true
1.0725936914127276,-0.1553484155856198,-4.757241073584503,true
1.0748600301773144,-0.15498101725527993,-4.743192425123227,true
1.0771095805976405,-0.15461811679086837,-4.729142369390252,true
1.0793427062634693,-0.15425960659219332,-4.715090947523095,true
1.0815597579594365,-0.1539053830012996,-4.701038198900617,true
1.083761074285712,-0.15355534610737104,-4.686984161241318,true
1.0859469822406442,-0.15320939956371873,-4.672928870694876,true
1.0881177977681018,-0.1528674504160041,-4.658872361927498,true
1.0902738262721199,-0.15252940894091208,-4.644814668201549,true
1.0924153631012288,-0.1521951884943799,-4.63075582144994,true
1.0945426940045662,-0.1518647053688615,-4.616695852345659,true
1.0966560955618017,-0.15153787865886992,-4.602634790366841,true
1.098755835588651,-0.1512146301342592,-4.5885726638577,true
1.1008421735196545,-0.15089488412072155,-4.574509500085631,true
1.102915360769796,-0.15057856738698835,-4.5604453252947925,true
1.1049756410762983,-0.15026560903829395,-4.546380164756393,true
1.1070232508219964,-0.1499559404156661,-4.532314042815939,true
1.109058419341402,-0.14964949500070168,-4.518246982937665,true
1.11108136921062,-0.14934620832541087,-4.504179007746333,true
1.1130923165221593,-0.14904601788687802,-4.490110139066593,true
1.1150914711455484,-0.1487488630663334,-4.476040397960071,true
1.1170790369746484,-0.14845468505247048,-4.461969804760337,true
1.1190552121625286,-0.14816342676866673,-4.447898379105905,true
1.1210201893445761,-0.14787503280387146,-4.433826139971385,true
