j,eta
15.725159870275153,-6.2318058111202035
15.71870863470022,-6.2268024205275765
15.712256978353334,-6.221800660875037
15.705804901177029,-6.216800533027169
15.699352403113974,-6.21180203784894
15.692899484106933,-6.206805176205837
15.686446144098742,-6.201809948963993
15.679992383032532,-6.196816356989296
15.673538200851546,-6.191824401148095
15.667083597499184,-6.186834082307044
15.660628572918718,-6.181845401334214
15.654173127054076,-6.176858359096011
15.647717259848793,-6.171872956461292
15.641260971247098,-6.16688919429714
15.634804261192823,-6.161907073473069
15.628347129630344,-6.156926594857406
15.621889576504069,-6.151947759319273
15.615431601758521,-6.146970567728242
15.608973205338364,-6.141995020954257
15.602514387188384,-6.137021119867721
15.596055147253525,-6.132048865339317
15.589595485479002,-6.1270782582395995
15.583135401810118,-6.122109299439701
15.576674896192122,-6.117141989811887
15.57021396857083,-6.11217633022714
15.563752618891902,-6.1072123215579515
15.557290847101077,-6.102249964677444
15.550828653144407,-6.097289260458453
15.544366036968125,-6.092330209774017
15.53790299851865,-6.087372813497375
15.53143953774224,-6.0824170725033335
15.524975654585676,-6.077462987665574
15.518511348995672,-6.072510559858986
15.512046620919197,-6.067559789958365
15.505581470303225,-6.062610678839437
15.499115897095031,-6.05766322737769
15.492649901242094,-6.052717436448726
15.486183482691745,-6.047773306929688
15.479716641391942,-6.042830839696172
15.473249377290278,-6.037890035626159
15.466781690334745,-6.032950895596998
15.460313580473658,-6.028013420485715
15.453845047655252,-6.023077611170574
15.447376091827804,-6.018143468530634
15.440906712940146,-6.0132109934437175
15.434436910940903,-6.008280186789388
15.427966685778967,-6.003351049447116
15.421496037403417,-5.998423582296583
15.41502496576349,-5.993497786217785
15.40855347080852,-5.988573662091294
15.402081552488074,-5.983651210797724
15.395609210751745,-5.978730433218503
15.389136445549473,-5.973811330234676
15.382663256831167,-5.968893902728349
15.376189644546958,-5.9639781515817045
15.36971560864713,-5.959064077677281
15.36324114908221,-5.954151681897613
15.356766265802786,-5.94924096512594
15.350290958759656,-5.944331928245647
15.343815227903503,-5.939424572141521
15.33733907318566,-5.934518897696743
15.33086249455721,-5.929614905796443
15.324385491969776,-5.924712597324564
15.31790806537466,-5.919811973167316
15.31143021472355,-5.914913034210313
15.30495193996836,-5.910015781339264
15.29847324106118,-5.905120215440118
15.291994117954026,-5.900226337400099
15.285514570599593,-5.895334148104712
15.279034598949972,-5.890443648442832
15.272554202957881,-5.885554839301801
15.266073382576241,-5.880667721569138
15.259592137757954,-5.87578229613341
15.2531104684562,-5.870898563883055
15.246628374624185,-5.866016525707364
15.240145856215413,-5.861136182495446
15.233662913183547,-5.856257535136743
15.227179545482004,-5.851380584522654
15.220695753065094,-5.846505331542006
15.214211535886687,-5.841631777086357
15.207726893901178,-5.8367599220461495
15.201241827062793,-5.831889767313498
15.194756335326268,-5.827021313779451
15.188270418646196,-5.822154562336623
15.18178407697754,-5.817289513877136
15.17529731027523,-5.812426169294227
15.168810118494498,-5.807564529480929
15.16232250159082,-5.802704595330277
15.15583445951971,-5.797846367736148
15.149345992236645,-5.792989847593558
15.14285709969779,-5.788135035795768
15.136367781858914,-5.783281933238624
15.12987803867635,-5.778430540816681
15.123387870106349,-5.77358085942587
15.11689727610542,-5.76873288996204
15.110406256630217,-5.763886633321473
15.10391481163764,-5.759042090400468
15.09742294108456,-5.754199262096443
15.090930644928397,-5.749358149305606
15.084437923126124,-5.74451875292698
15.07794477563539,-5.739681073857866
15.071451202413824,-5.734845112996633
15.06495720341931,-5.7300108712416735
15.058462778609728,-5.725178349492373
15.051967927943254,-5.720347548647956
15.045472651378143,-5.7155184696083206
15.038976948873,-5.710691113272972
15.0324808203863,-5.705865480542959
15.02598426587697,-5.7010415723185295
15.019487285303862,-5.696219389501226
15.012989878626358,-5.69139893299149
15.006492045803439,-5.686580203692399
14.999993786794734,-5.681763202505423
14.993495101559803,-5.676947930333337
14.98699599005864,-5.672134388078174
14.980496452250932,-5.667322576644243
14.973996488096988,-5.662512496934361
14.967496097557104,-5.657704149852415
14.96099528059164,-5.652897536303071
14.954494037161359,-5.648092657190366
14.9479923672271,-5.6432895134190915
14.941490270749593,-5.638488105895482
14.934987747690249,-5.6336884355240615
14.92848479801019,-5.6288905032115455
14.921981421670935,-5.6240943098640885
14.915477618634297,-5.619299856387657
14.908973388861872,-5.6145071436901635
14.902468732315688,-5.609716172678792
14.895963648957979,-5.604926944260926
14.889458138751067,-5.600139459344625
14.882952201657329,-5.595353718838784
14.876445837639526,-5.590569723651757
14.869939046660445,-5.585787474692852
14.863431828683115,-5.581006972871425
14.856924183670872,-5.5762282190966275
14.850416111586732,-5.571451214279966
14.843907612394332,-5.56667595933146
14.837398686057549,-5.561902455161203
14.830889332540044,-5.557130702681214
14.824379551805771,-5.552360702803384
14.817869343819204,-5.547592456438509
